system,signal_dt,entry_dt,exit_dt,year,month,pnl_pt,pnl_yen,result
①,2023-11-16 19:20:00,2023-11-16 19:25:00,2023-11-16 23:30:00,2023,11,112.8,1128.0,TIME
①,2023-11-16 19:25:00,2023-11-16 19:30:00,2023-11-16 23:35:00,2023,11,77.8,778.0,TIME
①,2023-11-16 19:30:00,2023-11-16 19:35:00,2023-11-16 23:40:00,2023,11,32.8,328.0,TIME
①,2023-11-16 19:35:00,2023-11-16 19:40:00,2023-11-16 23:45:00,2023,11,17.8,178.0,TIME
①,2023-11-16 19:40:00,2023-11-16 19:45:00,2023-11-16 23:50:00,2023,11,-12.2,-122.0,TIME
①,2023-11-16 19:45:00,2023-11-16 19:50:00,2023-11-16 23:55:00,2023,11,-32.2,-322.0,TIME
①,2023-11-16 19:50:00,2023-11-16 19:55:00,2023-11-16 23:15:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 19:55:00,2023-11-16 20:00:00,2023-11-17 00:00:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:00:00,2023-11-16 20:05:00,2023-11-17 00:00:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:05:00,2023-11-16 20:10:00,2023-11-17 00:00:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:10:00,2023-11-16 20:15:00,2023-11-16 23:10:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:15:00,2023-11-16 20:20:00,2023-11-16 23:10:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:20:00,2023-11-16 20:25:00,2023-11-16 23:10:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:25:00,2023-11-16 20:30:00,2023-11-16 23:10:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:30:00,2023-11-16 20:35:00,2023-11-16 22:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:35:00,2023-11-16 20:40:00,2023-11-16 22:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:40:00,2023-11-16 20:45:00,2023-11-16 22:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:45:00,2023-11-16 20:50:00,2023-11-16 22:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:50:00,2023-11-16 20:55:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 20:55:00,2023-11-16 21:00:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 21:00:00,2023-11-16 21:05:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 21:05:00,2023-11-16 21:10:00,2023-11-16 22:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 22:10:00,2023-11-16 22:15:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 22:15:00,2023-11-16 22:20:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 22:20:00,2023-11-16 22:25:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-16 22:25:00,2023-11-16 22:30:00,2023-11-16 22:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 19:25:00,2023-11-20 19:30:00,2023-11-20 20:00:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 19:30:00,2023-11-20 19:35:00,2023-11-20 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 19:35:00,2023-11-20 19:40:00,2023-11-20 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 19:40:00,2023-11-20 19:45:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 20:55:00,2023-11-20 21:00:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:00:00,2023-11-20 21:05:00,2023-11-20 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:05:00,2023-11-20 21:10:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:10:00,2023-11-20 21:15:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:15:00,2023-11-20 21:20:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:20:00,2023-11-20 21:25:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:35:00,2023-11-20 21:40:00,2023-11-20 23:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:40:00,2023-11-20 21:45:00,2023-11-20 23:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 21:45:00,2023-11-20 21:50:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 22:15:00,2023-11-20 22:20:00,2023-11-20 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 22:30:00,2023-11-20 22:35:00,2023-11-20 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 22:35:00,2023-11-20 22:40:00,2023-11-20 23:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 22:40:00,2023-11-20 22:45:00,2023-11-20 23:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-20 22:45:00,2023-11-20 22:50:00,2023-11-20 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 18:05:00,2023-11-23 18:10:00,2023-11-23 18:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 18:10:00,2023-11-23 18:15:00,2023-11-23 18:30:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 18:15:00,2023-11-23 18:20:00,2023-11-23 20:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 18:20:00,2023-11-23 18:25:00,2023-11-23 20:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 18:25:00,2023-11-23 18:30:00,2023-11-23 20:05:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 19:15:00,2023-11-23 19:20:00,2023-11-23 23:25:00,2023,11,162.8,1628.0,TIME
①,2023-11-23 19:20:00,2023-11-23 19:25:00,2023-11-23 23:30:00,2023,11,182.8,1828.0,TIME
①,2023-11-23 19:50:00,2023-11-23 19:55:00,2023-11-24 00:00:00,2023,11,182.8,1828.0,TIME
①,2023-11-23 19:55:00,2023-11-23 20:00:00,2023-11-24 00:05:00,2023,11,197.8,1978.0,TIME
①,2023-11-23 20:00:00,2023-11-23 20:05:00,2023-11-23 23:35:00,2023,11,237.8,2378.0,TP
①,2023-11-23 21:10:00,2023-11-23 21:15:00,2023-11-24 01:20:00,2023,11,187.8,1878.0,TIME
①,2023-11-23 21:15:00,2023-11-23 21:20:00,2023-11-24 01:25:00,2023,11,172.8,1728.0,TIME
①,2023-11-23 21:20:00,2023-11-23 21:25:00,2023-11-24 01:30:00,2023,11,127.8,1278.0,TIME
①,2023-11-23 21:25:00,2023-11-23 21:30:00,2023-11-24 01:35:00,2023,11,122.8,1228.0,TIME
①,2023-11-23 21:30:00,2023-11-23 21:35:00,2023-11-24 01:40:00,2023,11,142.8,1428.0,TIME
①,2023-11-23 21:35:00,2023-11-23 21:40:00,2023-11-24 01:45:00,2023,11,127.8,1278.0,TIME
①,2023-11-23 21:40:00,2023-11-23 21:45:00,2023-11-24 01:50:00,2023,11,132.8,1328.0,TIME
①,2023-11-23 21:45:00,2023-11-23 21:50:00,2023-11-24 01:55:00,2023,11,127.8,1278.0,TIME
①,2023-11-23 21:50:00,2023-11-23 21:55:00,2023-11-24 02:00:00,2023,11,142.8,1428.0,TIME
①,2023-11-23 22:05:00,2023-11-23 22:10:00,2023-11-24 02:15:00,2023,11,122.8,1228.0,TIME
①,2023-11-23 22:10:00,2023-11-23 22:15:00,2023-11-24 02:20:00,2023,11,142.8,1428.0,TIME
①,2023-11-23 22:40:00,2023-11-23 22:45:00,2023-11-24 02:50:00,2023,11,77.8,778.0,TIME
①,2023-11-23 22:45:00,2023-11-23 22:50:00,2023-11-23 23:55:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 22:50:00,2023-11-23 22:55:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 22:55:00,2023-11-23 23:00:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:00:00,2023-11-23 23:05:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:05:00,2023-11-23 23:10:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:10:00,2023-11-23 23:15:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:15:00,2023-11-23 23:20:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:20:00,2023-11-23 23:25:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:25:00,2023-11-23 23:30:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:30:00,2023-11-23 23:35:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:35:00,2023-11-23 23:40:00,2023-11-23 23:45:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:40:00,2023-11-23 23:45:00,2023-11-23 23:45:00,2023,11,-62.2,-622.0,SL
①,2023-11-23 23:45:00,2023-11-23 23:50:00,2023-11-23 23:50:00,2023,11,-62.2,-622.0,SL
①,2023-11-27 23:50:00,2023-11-27 23:55:00,2023-11-28 00:00:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 17:55:00,2023-11-30 18:00:00,2023-11-30 22:05:00,2023,11,67.8,678.0,TIME
①,2023-11-30 18:00:00,2023-11-30 18:05:00,2023-11-30 22:10:00,2023,11,57.8,578.0,TIME
①,2023-11-30 18:05:00,2023-11-30 18:10:00,2023-11-30 22:15:00,2023,11,57.8,578.0,TIME
①,2023-11-30 18:10:00,2023-11-30 18:15:00,2023-11-30 22:20:00,2023,11,67.8,678.0,TIME
①,2023-11-30 18:15:00,2023-11-30 18:20:00,2023-11-30 22:25:00,2023,11,37.8,378.0,TIME
①,2023-11-30 18:20:00,2023-11-30 18:25:00,2023-11-30 22:30:00,2023,11,32.8,328.0,TIME
①,2023-11-30 18:25:00,2023-11-30 18:30:00,2023-11-30 22:35:00,2023,11,17.8,178.0,TIME
①,2023-11-30 18:30:00,2023-11-30 18:35:00,2023-11-30 22:40:00,2023,11,7.8,78.0,TIME
①,2023-11-30 18:35:00,2023-11-30 18:40:00,2023-11-30 22:45:00,2023,11,12.8,128.0,TIME
①,2023-11-30 18:40:00,2023-11-30 18:45:00,2023-11-30 22:50:00,2023,11,17.8,178.0,TIME
①,2023-11-30 18:55:00,2023-11-30 19:00:00,2023-11-30 23:05:00,2023,11,27.8,278.0,TIME
①,2023-11-30 19:00:00,2023-11-30 19:05:00,2023-11-30 23:10:00,2023,11,37.8,378.0,TIME
①,2023-11-30 19:35:00,2023-11-30 19:40:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 19:40:00,2023-11-30 19:45:00,2023-11-30 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 19:45:00,2023-11-30 19:50:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 19:50:00,2023-11-30 19:55:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 19:55:00,2023-11-30 20:00:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 20:00:00,2023-11-30 20:05:00,2023-11-30 23:40:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 20:55:00,2023-11-30 21:00:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:00:00,2023-11-30 21:05:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:05:00,2023-11-30 21:10:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:10:00,2023-11-30 21:15:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:15:00,2023-11-30 21:20:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:20:00,2023-11-30 21:25:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:25:00,2023-11-30 21:30:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:30:00,2023-11-30 21:35:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:35:00,2023-11-30 21:40:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:40:00,2023-11-30 21:45:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-11-30 21:45:00,2023-11-30 21:50:00,2023-11-30 23:35:00,2023,11,-62.2,-622.0,SL
①,2023-12-04 23:45:00,2023-12-04 23:50:00,2023-12-05 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-04 23:50:00,2023-12-04 23:55:00,2023-12-05 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 22:30:00,2023-12-07 22:35:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 22:35:00,2023-12-07 22:40:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 22:40:00,2023-12-07 22:45:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 22:45:00,2023-12-07 22:50:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:05:00,2023-12-07 23:10:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:10:00,2023-12-07 23:15:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:15:00,2023-12-07 23:20:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:20:00,2023-12-07 23:25:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:25:00,2023-12-07 23:30:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-07 23:30:00,2023-12-07 23:35:00,2023-12-08 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:05:00,2023-12-11 18:10:00,2023-12-11 21:10:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:10:00,2023-12-11 18:15:00,2023-12-11 21:10:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:15:00,2023-12-11 18:20:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:20:00,2023-12-11 18:25:00,2023-12-11 20:55:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:25:00,2023-12-11 18:30:00,2023-12-11 21:10:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:30:00,2023-12-11 18:35:00,2023-12-11 21:10:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:35:00,2023-12-11 18:40:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:40:00,2023-12-11 18:45:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:45:00,2023-12-11 18:50:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:50:00,2023-12-11 18:55:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 18:55:00,2023-12-11 19:00:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:00:00,2023-12-11 19:05:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:05:00,2023-12-11 19:10:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:20:00,2023-12-11 19:25:00,2023-12-11 20:55:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:25:00,2023-12-11 19:30:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:30:00,2023-12-11 19:35:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 19:35:00,2023-12-11 19:40:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 20:25:00,2023-12-11 20:30:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 20:30:00,2023-12-11 20:35:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 20:35:00,2023-12-11 20:40:00,2023-12-11 20:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 20:40:00,2023-12-11 20:45:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 20:45:00,2023-12-11 20:50:00,2023-12-11 21:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 21:55:00,2023-12-11 22:00:00,2023-12-11 22:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 22:00:00,2023-12-11 22:05:00,2023-12-11 22:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 22:40:00,2023-12-11 22:45:00,2023-12-11 22:50:00,2023,12,-62.2,-622.0,SL
①,2023-12-11 22:45:00,2023-12-11 22:50:00,2023-12-12 00:00:00,2023,12,237.8,2378.0,TP
①,2023-12-11 23:20:00,2023-12-11 23:25:00,2023-12-12 00:00:00,2023,12,237.8,2378.0,TP
①,2023-12-11 23:25:00,2023-12-11 23:30:00,2023-12-12 00:00:00,2023,12,237.8,2378.0,TP
①,2023-12-11 23:50:00,2023-12-11 23:55:00,2023-12-12 00:00:00,2023,12,237.8,2378.0,TP
①,2023-12-14 20:20:00,2023-12-14 20:25:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:25:00,2023-12-14 20:30:00,2023-12-14 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:30:00,2023-12-14 20:35:00,2023-12-14 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:35:00,2023-12-14 20:40:00,2023-12-14 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:40:00,2023-12-14 20:45:00,2023-12-14 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:45:00,2023-12-14 20:50:00,2023-12-14 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:50:00,2023-12-14 20:55:00,2023-12-14 22:40:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 20:55:00,2023-12-14 21:00:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:00:00,2023-12-14 21:05:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:05:00,2023-12-14 21:10:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:10:00,2023-12-14 21:15:00,2023-12-14 22:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:15:00,2023-12-14 21:20:00,2023-12-14 22:25:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:20:00,2023-12-14 21:25:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:25:00,2023-12-14 21:30:00,2023-12-14 22:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:30:00,2023-12-14 21:35:00,2023-12-14 22:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-14 21:35:00,2023-12-14 21:40:00,2023-12-14 22:35:00,2023,12,-62.2,-622.0,SL
①,2023-12-18 23:00:00,2023-12-18 23:05:00,2023-12-18 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 20:25:00,2023-12-21 20:30:00,2023-12-21 23:40:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 20:30:00,2023-12-21 20:35:00,2023-12-21 23:40:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 20:35:00,2023-12-21 20:40:00,2023-12-22 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 20:40:00,2023-12-21 20:45:00,2023-12-22 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 20:45:00,2023-12-21 20:50:00,2023-12-22 00:00:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:20:00,2023-12-21 21:25:00,2023-12-21 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:25:00,2023-12-21 21:30:00,2023-12-21 23:10:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:30:00,2023-12-21 21:35:00,2023-12-21 23:15:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:35:00,2023-12-21 21:40:00,2023-12-21 23:30:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:40:00,2023-12-21 21:45:00,2023-12-21 22:55:00,2023,12,-62.2,-622.0,SL
①,2023-12-21 21:45:00,2023-12-21 21:50:00,2023-12-21 23:30:00,2023,12,-62.2,-622.0,SL
