combo_size,condition,n,hit_rate_pct,avg_up_move,avg_down_move,median_up_move,median_down_move,avg_close_move
3,cat_vol_ratio=vol_normal & time_bucket_15m=09:15-09:30 & weekday=Thursday,42,71.43,128.33,-60.0,122.5,-35.0,50.83
3,cat_vol_ratio=vol_high & flag_break_prev_high=break_prev_high & time_bucket_15m=06:00-06:15,35,71.43,211.14,-87.14,110.0,-95.0,40.0
3,cat_vol_ratio=vol_high & flag_hold_prev_high=break_prev_high & time_bucket_15m=06:00-06:15,35,71.43,211.14,-87.14,110.0,-95.0,40.0
3,cat_dist_ma20=far_below & cat_rsi=rsi_midlow & cat_vol_ratio=vol_normal,35,71.43,194.0,-200.71,130.0,-150.0,2.71
3,flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:15-15:30 & weekday=Thursday,108,71.3,346.81,-0.6,305.0,-45.0,262.87
3,cat_prev_day_change=prev_flat & time_bucket_15m=23:30-23:45 & weekday=Monday,87,71.26,280.46,-183.28,190.0,-85.0,91.09
3,cat_dist_ma20=far_below & flag_hold_prev_low=break_prev_low & time_bucket_15m=23:30-23:45,52,71.15,499.33,-458.94,322.5,-200.0,67.31
3,cat_dist_ma20=far_below & cat_bb_ratio=bb_squeeze & flag_hold_prev_high=break_prev_high,52,71.15,201.63,-172.6,192.5,-92.5,18.94
3,cat_vol_ratio=vol_high & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=06:00-06:15,52,71.15,152.31,-150.96,142.5,-102.5,16.15
3,cat_vol_ratio=vol_spike & flag_break_prev_high=no_break_prev_high & time_bucket_15m=15:30-15:45,90,71.11,334.33,-183.22,240.0,-37.5,129.33
3,cat_vol_ratio=vol_high & cat_gap=gap_down & time_bucket_15m=06:00-06:15,45,71.11,176.67,-149.22,135.0,-120.0,43.11
3,flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:30-15:45 & weekday=Wednesday,76,71.05,346.45,-84.41,220.0,-32.5,215.07
3,cat_rsi=rsi_low & cat_prev_day_change=prev_up & time_bucket_15m=06:00-06:15,38,71.05,149.74,-82.89,147.5,-40.0,34.08
3,cat_atr_ratio=atr_low & time_bucket_15m=05:45-06:00 & weekday=Monday,100,71.0,165.3,-132.35,130.0,-35.0,41.9
3,cat_body_ratio=body_small & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:30-15:45,93,70.97,400.27,-120.38,250.0,-40.0,252.2
3,cat_bb_ratio=bb_expand & cat_prev_day_change=prev_up & time_bucket_15m=15:45-16:00,31,70.97,233.06,98.71,235.0,105.0,156.94
3,cat_bb_ratio=bb_squeeze & cat_prev_day_change=prev_big_down & time_bucket_15m=23:45-24:00,31,70.97,285.32,-109.03,250.0,-25.0,147.26
3,cat_dist_ma20=far_below & cat_rsi=rsi_low & time_bucket_15m=08:45-09:00,93,70.97,264.57,-194.62,140.0,-120.0,77.58
3,cat_dist_ma20=far_above & cat_prev_day_change=prev_big_down & time_bucket_15m=09:00-09:15,31,70.97,225.48,-198.87,165.0,-220.0,37.26
3,cat_dist_ma20=far_below & time_bucket_15m=09:00-09:15 & weekday=Wednesday,31,70.97,184.35,-135.65,115.0,-110.0,11.77
3,cat_dist_ma20=far_below & flag_pullback_2bar=pullback_2bar & time_bucket_15m=02:15-02:30,31,70.97,145.0,-131.45,110.0,-105.0,-6.61
3,flag_break_prev_low=break_prev_low & time_bucket_15m=15:30-15:45 & weekday=Wednesday,31,70.97,187.1,-192.74,110.0,-25.0,-23.39
3,cat_dist_ma20=far_below & flag_pullback_vol_weak=pullback_vol_not_weak & time_bucket_15m=22:45-23:00,31,70.97,108.55,-169.19,120.0,-145.0,-56.77
