combo_size,condition,n,hit_rate_pct,avg_up_move,avg_down_move,median_up_move,median_down_move,avg_close_move
3,cat_dist_ma20=far_below & cat_body_ratio=body_small & time_bucket_15m=09:45-10:00,34,79.41,101.76,-127.94,80.0,-102.5,-21.03
3,cat_dist_ma20=far_below & flag_break_prev_high=no_break_prev_high & time_bucket_15m=10:00-10:15,82,79.27,89.09,-101.16,65.0,-55.0,-4.94
3,cat_gap=gap_up & time_bucket_15m=08:45-09:00 & weekday=Thursday,183,79.23,110.63,-88.91,75.0,-65.0,11.69
3,cat_bb_ratio=bb_squeeze & cat_gap=gap_up & time_bucket_15m=08:45-09:00,206,79.13,96.7,-79.03,75.0,-55.0,13.4
3,cat_dist_ma20=far_above & cat_rsi=rsi_midhigh & cat_gap=gap_down,67,79.1,183.13,-92.61,75.0,-75.0,72.31
3,cat_dist_ma20=far_above & flag_break_prev_high=no_break_prev_high & time_bucket_15m=09:00-09:15,67,79.1,146.79,-109.25,95.0,-75.0,31.64
3,cat_gap=gap_up & cat_prev_day_change=prev_flat & time_bucket_15m=08:45-09:00,201,79.1,94.63,-79.73,70.0,-65.0,11.57
3,cat_dist_ma20=far_above & flag_break_prev_high=break_prev_high & time_bucket_15m=08:45-09:00,67,79.1,130.37,-134.25,80.0,-85.0,-15.67
3,cat_body_ratio=body_large & cat_prev_day_change=prev_big_down & time_bucket_15m=09:00-09:15,105,79.05,108.38,-86.33,75.0,-55.0,23.52
3,cat_dist_ma20=far_below & cat_atr_ratio=atr_high & time_bucket_15m=08:45-09:00,62,79.03,186.13,-146.21,117.5,-100.0,55.48
3,cat_prev_day_change=prev_big_down & time_bucket_15m=08:45-09:00 & weekday=Thursday,57,78.95,114.3,-84.65,70.0,-70.0,15.96
3,cat_dist_ma20=far_below & cat_gap=gap_down & time_bucket_15m=09:45-10:00,57,78.95,123.42,-102.11,95.0,-70.0,12.11
3,cat_bb_ratio=bb_mid & flag_hold_prev_high=break_prev_high & time_bucket_15m=09:15-09:30,52,78.85,79.81,-50.48,52.5,-30.0,28.56
3,cat_dist_ma20=far_below & cat_atr_ratio=atr_mid & cat_bb_ratio=bb_squeeze,170,78.82,163.56,-102.0,105.0,-75.0,36.18
3,cat_trend=trend_up & time_bucket_15m=08:45-09:00 & weekday=Thursday,170,78.82,96.88,-88.24,75.0,-70.0,-8.03
3,cat_dist_ma20=far_below & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=09:00-09:15,118,78.81,133.09,-140.3,77.5,-100.0,13.52
3,cat_bb_ratio=bb_mid & flag_hold_prev_low=hold_prev_low & time_bucket_15m=09:15-09:30,66,78.79,81.89,-50.91,62.5,-35.0,28.41
3,cat_dist_ma20=far_below & cat_prev_day_change=prev_big_down & time_bucket_15m=01:00-01:15,33,78.79,85.76,-71.67,65.0,-50.0,16.36
3,flag_break_prev_low=no_break_prev_low & flag_pullback_vol_weak=pullback_vol_weak & time_bucket_15m=08:45-09:00,33,78.79,159.39,-140.45,110.0,-105.0,10.15
3,cat_dist_ma20=far_below & flag_bull=bull & time_bucket_15m=09:00-09:15,33,78.79,154.09,-160.0,85.0,-140.0,7.73
