datetime,close,volume,vol_ratio,rsi14,ma20_slope,ma50_slope,upper_wick_ratio,lower_wick_ratio,body_ratio,dist_ma20_pct,dist_ma50_pct
2024-05-29 08:50:00,38900,1402,2.0916007757720427,13.63636363636364,-0.75,-0.3000000000029104,0.5,0.5,0.0,-0.10400482787843446,-0.06422607578676631
2024-05-29 08:55:00,38885,1371,1.9065498539841468,13.63636363636364,-0.5,-1.3000000000029104,0.0,0.25,0.75,-0.14124293785310327,-0.09942528587980615
2024-05-30 14:45:00,37900,5252,1.9764050651965304,27.77777777777777,-9.75,-0.3000000000029104,0.2857142857142857,0.2857142857142857,0.42857142857142855,-0.3274204789017632,-0.2565958286729342
2024-05-31 04:45:00,38085,2719,3.4667856687492034,18.644067796610173,-9.75,-2.5,0.0625,0.125,0.8125,-0.4059858395277227,-0.43840042663654266
2024-06-03 23:25:00,38350,6171,1.8056266732989041,26.126126126126138,-15.5,-1.1999999999970896,0.375,0.0625,0.5625,-0.5155809202633033,-0.41625227536530307
2024-06-04 23:05:00,38700,6726,3.3574601906853694,32.35294117647058,-6.5,-1.5,0.17391304347826086,0.043478260869565216,0.782608695652174,-0.3270919720812837,-0.2639012019875042
2024-06-07 21:35:00,38735,1705,2.1544099064948194,26.92307692307692,-2.0,-2.1999999999970896,0.0,0.0,1.0,-0.15208537402691125,-0.10444739590721452
2024-06-11 08:55:00,39140,1900,3.032237472071497,39.285714285714285,-1.75,-0.09999999999854481,0.6,0.0,0.4,-0.11229073091058028,-0.07148692810458046
2024-06-11 12:35:00,39110,2667,1.583306123660542,36.111111111111114,-3.25,-1.9000000000014552,0.3333333333333333,0.5,0.16666666666666666,-0.11684107698103352,-0.22119209015043495
2024-06-11 14:50:00,39090,2531,1.6025580143730016,30.769230769230774,-5.5,-2.1999999999970896,0.0,0.16666666666666666,0.8333333333333334,-0.1832144886272924,-0.17747928344334918
2024-06-11 22:15:00,38835,2765,2.5752072273446958,15.625,-4.5,-0.3000000000029104,0.6,0.2,0.2,-0.19724119321284928,-0.13140942393297106
2024-06-13 09:45:00,38945,1964,1.6493113873026537,22.471910112359552,-11.25,-5.299999999995634,0.07142857142857142,0.35714285714285715,0.5714285714285714,-0.48104872455009273,-0.5827949138826782
2024-06-21 12:40:00,38515,3281,1.6935067616393102,26.66666666666667,-5.25,-1.5,0.2,0.6,0.2,-0.18141764934560545,-0.2754949328610645
2024-06-24 10:15:00,38520,11070,2.0188756668034467,53.48837209302325,1.75,-0.20000000000436557,0.06666666666666667,0.8,0.13333333333333333,-0.13675457414884518,-0.013238122678460584
2024-06-27 09:30:00,39250,5845,1.9613435790745277,18.965517241379317,-6.5,-3.1000000000058208,0.0,0.23076923076923078,0.7692307692307693,-0.31619449135862343,-0.3496015253492746
2024-07-02 08:50:00,39470,1199,1.867601246105919,25.000000000000014,-2.25,-2.2999999999956344,0.25,0.25,0.5,-0.09302207850556687,-0.11615577527021026
2024-07-05 23:35:00,40840,671,1.503136200716846,20.83333333333333,-3.5,-1.0,0.5,0.0,0.5,-0.12350056859172787,-0.13278134116491147
2024-07-10 09:30:00,41460,4517,1.7464429322610577,38.80597014925374,-2.0,-1.0999999999985448,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.12346050769369565,-0.10481043767393006
2024-07-12 09:50:00,41255,14366,1.8765348241809916,25.0,-17.0,-4.900000000001455,0.0,0.2,0.8,-0.748804619132104,-0.7458198003127636
2024-07-12 21:50:00,41965,16740,3.9566517366486638,28.90625,-12.75,-6.5,0.36666666666666664,0.36666666666666664,0.26666666666666666,-0.6175141945376939,-0.6442203655080414
2024-07-16 04:50:00,41070,1948,2.8893503411450605,30.0,-1.25,-4.299999999995634,0.0,0.8181818181818182,0.18181818181818182,-0.18470811257473851,-0.21332529921425092
2024-07-18 08:55:00,40125,3036,2.784554709712923,23.68421052631578,-4.25,-2.0,0.75,0.0,0.25,-0.2461217183770903,-0.22156407827105262
2024-07-18 12:40:00,40210,5138,1.764544268150285,35.526315789473685,-6.25,-0.39999999999417923,0.36363636363636365,0.2727272727272727,0.36363636363636365,-0.2004182101350782,-0.1720486701606072
2024-07-19 00:20:00,39900,7012,2.731912572563993,15.64625850340137,-25.75,-11.0,0.12,0.08,0.8,-1.0600706713780883,-1.185281312378339
2024-07-19 00:30:00,39880,4250,1.530841963079694,12.857142857142847,-28.5,-10.599999999998545,0.4166666666666667,0.25,0.3333333333333333,-0.9764545945509684,-1.184644470378926
2024-07-19 23:40:00,40080,9024,3.1717690063618154,27.35849056603773,-11.25,-3.0,0.0,0.37037037037037035,0.6296296296296297,-0.4792292602984638,-0.4779936681358232
2024-07-19 23:45:00,40095,6492,2.082705078438292,28.70370370370371,-11.25,-2.900000000001455,0.0,0.7058823529411765,0.29411764705882354,-0.4141648090309036,-0.43357768639370464
2024-07-23 09:50:00,39680,8089,1.8615515614572065,32.407407407407405,-12.5,-3.2999999999956344,0.0625,0.0625,0.875,-0.47779686735807125,-0.5359228752337519
2024-07-23 09:55:00,39655,7540,1.5990838140481847,27.77777777777777,-13.75,-4.30000000000291,0.5714285714285714,0.14285714285714285,0.2857142857142857,-0.5061877850050522,-0.587874001930333
2024-07-24 08:50:00,39265,4631,3.8093279592004605,10.144927536231876,-14.75,-6.69999999999709,0.07692307692307693,0.07692307692307693,0.8461538461538461,-0.5319822672577579,-0.7000187143731518
2024-07-25 09:40:00,38075,9797,1.6786607724204106,41.592920353982294,-4.25,-5.400000000001455,0.4375,0.5,0.0625,-0.2612983713056405,-0.3128722721857824
2024-07-26 14:50:00,37665,5659,1.8162269722061748,26.08695652173914,-12.5,-5.30000000000291,0.0,0.11764705882352941,0.8823529411764706,-0.5209674543905862,-0.727968540794699
2024-07-26 14:55:00,37625,7658,2.30146208057221,25.80645161290323,-14.25,-6.799999999995634,0.0,0.25,0.75,-0.5891989008666276,-0.8156185414821437
2024-07-29 23:15:00,37950,9019,2.1477389088657635,41.96428571428571,-7.25,-2.3000000000029104,0.46153846153846156,0.038461538461538464,0.5,-0.27919198554771096,-0.4187921153725016
2024-07-30 09:10:00,38175,6162,3.6542624166048925,18.032786885245898,-10.5,-4.5,0.3,0.5,0.2,-0.37774254790284845,-0.47993826758186975
2024-07-31 02:00:00,37950,5357,1.7571135711357113,31.775700934579447,-19.0,-11.200000000004366,0.13333333333333333,0.6,0.26666666666666666,-0.4276755962532519,-0.8623279458517596
2024-08-01 04:20:00,38620,5050,2.274518635288819,33.33333333333333,-4.0,-2.8000000000029104,0.625,0.0,0.375,-0.4530135388541301,-0.3843276844901822
2024-08-01 04:25:00,38565,6928,2.7569740140873096,29.464285714285708,-7.75,-4.400000000001455,0.3103448275862069,0.3448275862068966,0.3448275862068966,-0.5749200783747521,-0.5149027721168209
2024-08-01 04:30:00,38585,4824,1.7782365084046003,32.173913043478265,-8.25,-3.6999999999970896,0.34615384615384615,0.5,0.15384615384615385,-0.5021950889317228,-0.4538078321194905
2024-08-01 10:35:00,37785,17389,1.539817053192714,22.448979591836732,-47.0,-22.900000000001455,0.30434782608695654,0.30434782608695654,0.391304347826087,-0.9184415993077288,-1.808939973129664
2024-08-01 22:50:00,38440,6062,2.149492943762854,24.657534246575338,-3.25,-2.599999999998545,0.08333333333333333,0.3333333333333333,0.5833333333333334,-0.3331734446504253,-0.2555885672768765
2024-08-02 02:15:00,36710,6334,1.7970578639013803,10.89108910891089,-23.0,-38.799999999995634,0.0,0.07692307692307693,0.9230769230769231,-0.6864833789861691,-2.677108574276643
2024-08-02 02:45:00,36465,8221,2.2247780904957786,11.403508771929836,-32.0,-40.5,0.13333333333333333,0.16666666666666666,0.7,-0.9823022666947234,-2.7234240074268
2024-08-02 09:20:00,36295,12637,2.5249255729385203,23.200000000000003,-22.0,-8.0,0.2962962962962963,0.0,0.7037037037037037,-0.7533394402592264,-0.8674609287512958
2024-08-02 11:20:00,36175,16208,1.5234944119112297,41.450777202072544,-4.75,-10.099999999998545,0.1,0.1,0.8,-0.5156411137848038,-0.8667819452855996
2024-08-02 17:05:00,37450,11847,1.6932510076322784,76.43884892086331,63.25,24.299999999995634,0.038461538461538464,0.3076923076923077,0.6538461538461539,2.0950615432847597,2.730519605207582
2024-08-02 23:10:00,37480,8327,1.8564055689937689,19.867549668874176,-19.0,-4.299999999995634,0.45,0.35,0.2,-0.7835662854722591,-0.7987973045222918
2024-08-02 23:45:00,37165,9827,1.647678210641919,14.035087719298247,-35.75,-11.39999999999418,0.10526315789473684,0.10526315789473684,0.7894736842105263,-1.1463985530375531,-1.5100119783330035
2024-08-05 09:20:00,33695,18599,3.3850521890271095,15.430267062314556,-61.5,-22.5,0.43548387096774194,0.22580645161290322,0.3387096774193548,-2.406175101192587,-2.818116006818161
2024-08-05 23:10:00,34770,13093,1.5200469028449364,31.8840579710145,-5.25,-14.60000000000582,0.02857142857142857,0.2,0.7714285714285715,-1.1584109160685085,-1.7982472243953773
2024-08-06 13:50:00,34025,12240,1.5886303903436192,23.529411764705884,-1.5,-5.599999999998545,0.42105263157894735,0.10526315789473684,0.47368421052631576,-1.2100140091603984,-1.0311377419683243
2024-08-06 14:05:00,33745,25795,2.7101708894340635,19.172932330827066,-35.5,-19.099999999998545,0.06756756756756757,0.7297297297297297,0.20270270270270271,-1.7734341457025016,-1.6963175082223225
2024-08-06 20:55:00,32075,11605,2.842551315338265,29.47976878612718,-25.0,-13.100000000002183,0.07407407407407407,0.8888888888888888,0.037037037037037035,-1.0733121549517333,-1.3859766708274601
2024-08-06 21:20:00,31330,13224,2.4112906166806463,5.536332179930795,-53.5,-31.099999999998545,0.010526315789473684,0.4,0.5894736842105263,-2.817305529921754,-3.3463212678198517
2024-08-07 04:10:00,33610,3049,1.7538611981937933,34.93150684931507,-10.0,-1.0999999999985448,0.34615384615384615,0.6538461538461539,0.0,-0.7735002361832777,-0.42366604449974865
2024-08-07 14:50:00,35050,9006,1.9024683925346175,19.6652719665272,-28.75,-7.0,0.17777777777777778,0.6,0.2222222222222222,-1.459828362982074,-1.3015245464938707
2024-08-07 16:40:00,33625,14025,2.603707382276225,7.939914163090137,-108.5,-37.60000000000582,0.047619047619047616,0.5555555555555556,0.3968253968253968,-4.3045179651369665,-4.948877336702873
2024-08-07 16:50:00,33370,11108,1.8241534469734293,3.9175257731958766,-112.75,-40.099999999998545,0.05714285714285714,0.0,0.9428571428571428,-4.425032221108404,-5.460458843994176
2024-08-07 17:10:00,32905,14417,1.867087992851269,5.954825462012323,-134.0,-49.0,0.06451612903225806,0.25806451612903225,0.6774193548387096,-4.398038859633191,-6.298943531622858
2024-08-08 09:45:00,34230,6547,1.7323084657414636,46.91943127962085,-7.0,-10.099999999998545,0.0,0.3783783783783784,0.6216216216216216,-0.46163352840682403,-0.7138278401559339
2024-08-09 12:50:00,35210,4047,1.905232681307817,29.166666666666657,-9.75,-10.0,0.75,0.125,0.125,-0.6216439342087599,-0.5827808585852967
2024-08-09 14:00:00,34490,7046,1.863404958677686,14.356435643564353,-49.25,-17.299999999995634,0.22641509433962265,0.2641509433962264,0.5094339622641509,-1.7007844841713804,-2.2220458243795704
2024-08-13 21:30:00,34880,5593,2.010821693720901,25.384615384615387,-19.5,-5.599999999998545,0.23076923076923078,0.038461538461538464,0.7307692307692307,-0.6112068842696106,-1.049645390070919
2024-08-14 11:10:00,36115,20273,2.8807514138744423,34.78260869565217,-10.25,-4.5,0.11538461538461539,0.20512820512820512,0.6794871794871795,-0.8741954519878692,-0.8448028290049758
2024-08-19 04:45:00,37595,1730,3.4752912816392123,23.68421052631578,-3.0,-2.599999999998545,0.2727272727272727,0.45454545454545453,0.2727272727272727,-0.20505809979494138,-0.2885650783210236
2024-08-19 12:45:00,37625,7850,2.5092699143332053,19.298245614035082,-17.5,-0.3000000000029104,0.5217391304347826,0.43478260869565216,0.043478260869565216,-0.7301773664804445,-0.7533513054396312
2024-08-19 13:40:00,37385,8616,1.7201896680808586,20.886075949367083,-29.25,-14.0,0.2972972972972973,0.16216216216216217,0.5405405405405406,-0.809891152221065,-1.2543614748057985
2024-08-26 08:50:00,38035,3057,3.377900552486188,20.388349514563103,-14.75,-4.599999999998545,0.09090909090909091,0.45454545454545453,0.45454545454545453,-0.7087569994648435,-0.6436546207818972
2024-08-28 09:25:00,38135,3193,1.5359084131030833,30.882352941176478,-7.5,-3.6999999999970896,0.8181818181818182,0.0,0.18181818181818182,-0.2732776317681984,-0.38763537198890363
2024-08-28 12:30:00,38180,3263,2.552409261576971,50.0,-3.25,-1.5,0.09090909090909091,0.8181818181818182,0.09090909090909091,-0.05693456451602019,-0.06831369859786607
2024-08-28 22:00:00,38165,2084,1.502848489219009,11.764705882352942,-8.25,-6.400000000001455,0.13333333333333333,0.2,0.6666666666666666,-0.35833404042843187,-0.5158629822041627
2024-08-29 03:00:00,37960,1438,1.7388149939540507,10.144927536231876,-9.25,-5.700000000004366,0.4444444444444444,0.1111111111111111,0.4444444444444444,-0.5403989126518849,-0.6781931594591173
2024-09-02 12:35:00,38555,7940,3.2602447236593575,23.33333333333333,-14.5,-10.200000000004366,0.2,0.1,0.7,-0.3869034162473639,-0.7687813515829811
2024-09-02 12:40:00,38535,8079,2.982997027710599,23.728813559322035,-13.5,-10.89999999999418,0.0625,0.5625,0.375,-0.4038380770846173,-0.7924248509376342
2024-09-03 08:50:00,38740,1961,4.13277133825079,20.0,-6.25,-2.3999999999941792,0.625,0.125,0.25,-0.28827344795634424,-0.313418318245684
2024-09-03 11:00:00,38735,5110,1.5316597976770325,28.767123287671225,-5.25,-2.8000000000029104,0.18181818181818182,0.09090909090909091,0.7272727272727273,-0.3774264275656303,-0.31910239584137523
2024-09-04 04:45:00,37505,4292,3.0454835734052366,13.253012048192758,-14.75,-10.69999999999709,0.0,0.7777777777777778,0.2222222222222222,-0.5785556652727397,-0.9253658008257837
2024-09-04 08:55:00,37375,5280,2.591220278261723,22.448979591836732,-11.0,-11.30000000000291,0.4,0.04,0.56,-0.5018169233431347,-0.8915123358577692
2024-09-04 09:00:00,37270,16952,6.163915351610792,18.803418803418808,-12.75,-12.799999999995634,0.4358974358974359,0.05128205128205128,0.5128205128205128,-0.7476548404492633,-1.1363877512043041
2024-09-04 09:40:00,37140,19040,3.0325956247162917,30.044843049327355,-22.25,-15.5,0.25,0.25,0.5,-0.8787205508516971,-1.2543935679760199
2024-09-04 14:05:00,36985,9851,2.687748113992606,30.83333333333333,-16.0,-4.0,0.07407407407407407,0.07407407407407407,0.8518518518518519,-0.6934142428493772,-0.8482255357707746
2024-09-04 14:10:00,36885,13197,3.239004516002356,24.81751824817519,-22.5,-7.5,0.125,0.08333333333333333,0.7916666666666666,-0.9020506034940201,-1.09642595706001
2024-09-04 14:45:00,36925,8860,1.5839814069902565,29.01234567901234,-18.75,-10.299999999995634,0.4444444444444444,0.0,0.5555555555555556,-0.5474268245877489,-0.8626360202221517
2024-09-04 23:10:00,38005,7192,2.065301668437527,12.799999999999997,-27.25,-9.5,0.16,0.12,0.72,-0.9312540322843454,-1.1601748714601068
2024-09-06 09:20:00,36625,6782,2.3756896400735616,9.195402298850581,-20.75,-2.3999999999941792,0.05555555555555555,0.05555555555555555,0.8888888888888888,-0.781556882983192,-0.8320629909320698
2024-09-06 10:05:00,36490,8733,1.6649508121711278,23.913043478260875,-24.5,-8.900000000001455,0.125,0.1875,0.6875,-0.715587843169263,-1.0647268231447238
2024-09-06 14:35:00,36245,5149,1.934659677995078,23.404255319148945,-12.75,-8.0,0.05555555555555555,0.1111111111111111,0.8333333333333334,-0.510554198347557,-0.822262658877293
2024-09-06 14:40:00,36290,4449,1.6036766693701001,28.712871287128706,-8.75,-6.400000000001455,0.375,0.0,0.625,-0.36310222460171904,-0.6817354559909727
2024-09-06 21:25:00,36530,3014,1.967106121916199,29.126213592233,-11.75,-6.599999999998545,0.5555555555555556,0.2777777777777778,0.16666666666666666,-0.5397752411291035,-0.6008032478204584
2024-09-09 00:00:00,35585,17794,3.3123912173419336,20.05076142131979,-53.25,-23.599999999998545,0.6153846153846154,0.09615384615384616,0.28846153846153844,-3.3338087185651566,-3.1397580195163144
2024-09-09 00:20:00,35235,12728,1.8048524552970036,14.031180400890861,-74.0,-30.5,0.45454545454545453,0.29545454545454547,0.25,-3.603086014445178,-3.796535200884632
2024-09-09 23:30:00,35770,11963,1.833761256945775,13.27014218009478,-35.0,-6.19999999999709,0.21212121212121213,0.21212121212121213,0.5757575757575758,-1.6483592020786642,-1.3535277765520992
2024-09-09 23:35:00,35730,14712,2.104826421923845,12.785388127853878,-37.75,-7.600000000005821,0.025,0.75,0.225,-1.6562648372291489,-1.4431829466088453
2024-09-10 09:10:00,36030,8485,4.473913158102871,24.56140350877193,-6.75,-6.099999999998545,0.058823529411764705,0.0392156862745098,0.9019607843137255,-0.7472194483660988,-0.5517542140607623
2024-09-10 14:55:00,36170,4142,1.5488454706927175,41.07142857142856,-4.75,-4.400000000001455,0.17391304347826086,0.08695652173913043,0.7391304347826086,-0.30731915714620195,-0.34879299989529766
2024-09-11 00:55:00,35665,4334,1.6330683145559366,12.295081967213108,-30.5,-11.599999999998545,0.20833333333333334,0.041666666666666664,0.75,-0.899586676391928,-1.1992387368794377
2024-09-11 01:00:00,35670,4277,1.594170487159417,13.445378151260499,-28.75,-11.5,0.17647058823529413,0.7647058823529411,0.058823529411764705,-0.8064516129032251,-1.153897313115193
2024-09-11 14:25:00,35280,8532,2.0856556174831327,24.060150375939855,-24.0,-14.60000000000582,0.13793103448275862,0.20689655172413793,0.6551724137931034,-0.8626745721752371,-1.3442130607063008
2024-09-11 23:15:00,35950,5804,2.212733511246664,26.356589147286826,-14.25,-4.80000000000291,0.6111111111111112,0.3888888888888889,0.0,-0.7022656179868414,-0.6988371129464377
2024-09-11 23:20:00,35880,5216,1.8475161604533783,24.285714285714292,-18.0,-5.30000000000291,0.17391304347826086,0.13043478260869565,0.6956521739130435,-0.8463159349200278,-0.8776800735958323
2024-09-12 16:40:00,35845,2494,1.971229845083781,10.788381742738594,-48.5,-15.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,-2.3210502292437374,-2.2918949566317237
2024-09-13 08:50:00,36570,3613,4.432856879946016,19.607843137254903,-7.5,-2.6000000000058208,0.0,0.11764705882352941,0.8823529411764706,-0.3263854346241102,-0.4131072363207533
2024-09-13 09:15:00,36340,9409,3.3753049217965274,8.98876404494382,-20.25,-7.30000000000291,0.1388888888888889,0.1111111111111111,0.75,-0.8120095530535609,-0.9849733662111948
2024-09-13 09:20:00,36395,7038,2.2525204032645223,19.0,-16.5,-6.599999999998545,0.16666666666666666,0.2222222222222222,0.6111111111111112,-0.6171322465252205,-0.8172797854742786
2024-09-13 12:30:00,36215,5504,2.4507970433698456,32.203389830508485,-11.5,-10.099999999998545,0.2,0.06666666666666667,0.7333333333333333,-0.273308687361018,-0.5877169625381873
2024-09-17 22:15:00,36090,1979,1.6268650581610422,5.882352941176464,-5.25,-3.7999999999956344,0.2857142857142857,0.14285714285714285,0.5714285714285714,-0.2921613725368255,-0.39301840341794403
2024-09-19 03:10:00,36150,8489,4.180023143018933,44.776119402985074,-1.0,-5.400000000001455,0.4,0.55,0.05,-0.15053377342595375,-0.2665077552101436
2024-09-25 20:10:00,37715,4059,3.0657099697885197,8.823529411764696,-16.5,-0.5999999999985448,0.0,0.2,0.8,-0.5799393699749578,-0.6090217440000378
2024-09-27 10:55:00,38960,6078,1.589871695941616,33.33333333333333,-12.75,-6.899999999994179,0.10344827586206896,0.06896551724137931,0.8275862068965517,-0.5596074452675848,-0.7459340480169607
2024-09-27 11:00:00,38970,6558,1.682854540089044,30.8411214953271,-8.25,-6.80000000000291,0.6470588235294118,0.23529411764705882,0.11764705882352941,-0.5131347170100331,-0.7032563828160865
2024-09-30 03:25:00,37395,5311,3.49373417096997,24.21875,-19.25,-34.799999999995634,0.06451612903225806,0.06451612903225806,0.8709677419354839,-0.7543939966957902,-1.6071231233127703
2024-10-01 23:15:00,37930,3300,1.615350726907827,41.463414634146346,-6.0,-4.30000000000291,0.2857142857142857,0.21428571428571427,0.5,-0.30227362334077634,-0.3617239812229167
2024-10-02 01:30:00,37805,13776,4.586877986248689,42.15686274509803,-10.75,-5.0,0.031746031746031744,0.6507936507936508,0.31746031746031744,-0.35976437410223383,-0.4953517997957402
2024-10-02 13:35:00,37920,3845,1.6256897025558632,38.75,-4.5,-3.099999999998545,0.36363636363636365,0.5454545454545454,0.09090909090909091,-0.27810102364844713,-0.284787907952766
2024-10-02 14:30:00,37780,9940,3.0428726677176923,25.89285714285714,-16.25,-3.3999999999941792,0.13333333333333333,0.2,0.6666666666666666,-0.48008218690935855,-0.5784240969689436
2024-10-02 22:40:00,38145,10097,3.464758767414728,17.1875,-21.25,-7.400000000001455,0.038461538461538464,0.7307692307692307,0.23076923076923078,-1.010140329706688,-1.022084179880589
2024-10-02 22:45:00,38100,7194,2.229246072324998,12.21374045801528,-23.0,-8.099999999998545,0.0,0.6086956521739131,0.391304347826087,-1.0678697783115365,-1.1180665856924898
2024-10-02 23:15:00,37785,10485,1.9000588954831694,7.5,-40.5,-14.799999999995634,0.08333333333333333,0.4166666666666667,0.5,-1.4257203605389845,-1.7698838968642328
2024-10-03 12:40:00,38570,3078,1.7199374161823873,34.66666666666667,-4.0,-2.599999999998545,0.09090909090909091,0.09090909090909091,0.8181818181818182,-0.25343953656770113,-0.3250998816409112
2024-10-07 09:05:00,39420,11422,4.327088818593374,31.86813186813187,-9.25,-2.5,0.5909090909090909,0.045454545454545456,0.36363636363636365,-0.3948074918669664,-0.2926468988787234
2024-10-07 09:10:00,39410,7220,2.438818422874901,31.182795698924735,-10.5,-2.3999999999941792,0.5714285714285714,0.2857142857142857,0.14285714285714285,-0.39364854703879404,-0.31188896449323433
2024-10-07 09:15:00,39405,9196,2.740085217961324,31.521739130434796,-10.5,-1.8000000000029104,0.6470588235294118,0.29411764705882354,0.058823529411764705,-0.37984843984048,-0.31999797629738147
2024-10-07 12:30:00,39445,3457,1.547413889572749,58.92857142857143,1.5,-2.2999999999956344,0.2,0.0,0.8,-0.056375855931178886,-0.08080675027675177
2024-10-08 03:55:00,38765,1386,1.826568265682657,11.9402985074627,-16.0,-11.80000000000291,0.3333333333333333,0.16666666666666666,0.5,-0.513281149749778,-0.655038620626025
2024-10-10 09:20:00,39470,3960,1.672968462854608,27.02702702702703,-8.75,-2.6999999999970896,0.0,0.0,1.0,-0.3968228933372897,-0.42634778879386825
2024-10-10 12:35:00,39315,4203,2.3556116015132407,31.034482758620683,-4.75,-7.19999999999709,0.4666666666666667,0.06666666666666667,0.4666666666666667,-0.28280471256642015,-0.4388641698933715
2024-10-11 16:40:00,39155,4062,2.1843994514801968,13.74045801526718,-24.0,-9.400000000001455,0.21739130434782608,0.043478260869565216,0.7391304347826086,-1.032517345533135,-1.1080045562804064
2024-10-11 22:45:00,38915,5753,1.5696492640137512,26.213592233009706,-19.0,-5.099999999998545,0.07692307692307693,0.15384615384615385,0.7692307692307693,-0.4941412617542329,-0.6700274392189343
2024-10-15 14:30:00,39970,6899,4.2446242347802015,12.5,-8.75,-1.6000000000058208,0.0,0.15,0.85,-0.41607494331913353,-0.5305699894483151
2024-10-15 14:35:00,40010,4022,2.375664500886001,25.0,-8.0,-0.5,0.15384615384615385,0.15384615384615385,0.6923076923076923,-0.2965436467392668,-0.4297869481144745
2024-10-16 00:35:00,39270,4436,2.376322485603321,4.972375690607748,-41.5,-10.599999999998545,0.0,0.1111111111111111,0.8888888888888888,-1.324220418624522,-1.5135365593689998
2024-10-16 01:00:00,39145,4801,2.1045479452054794,10.0,-46.0,-14.30000000000291,0.22727272727272727,0.09090909090909091,0.6818181818181818,-1.133385951065513,-1.6771030349612026
2024-10-16 01:05:00,39180,6466,2.551092874615324,12.987012987012989,-45.25,-13.69999999999709,0.11764705882352941,0.5294117647058824,0.35294117647058826,-0.9317673236658774,-1.5553154601874453
2024-10-16 15:05:00,39140,3318,1.7367181366134519,29.23076923076924,-3.0,-1.5,0.09090909090909091,0.8181818181818182,0.09090909090909091,-0.17979877838844027,-0.11917308678709437
2024-10-16 17:20:00,39710,3121,1.5797732334480665,78.39195979899498,25.0,12.80000000000291,0.3,0.4,0.3,0.4458216081196342,0.9548893589326424
2024-10-16 23:35:00,39310,9759,3.919985539555341,12.587412587412587,-25.25,-9.19999999999709,0.10256410256410256,0.05128205128205128,0.8461538461538461,-1.1373853340794327,-1.2755569731201288
2024-10-16 23:40:00,39375,8036,2.828830414503212,20.80536912751677,-23.25,-8.599999999998545,0.20833333333333334,0.20833333333333334,0.5833333333333334,-0.9159767482825432,-1.09095110941414
2024-10-17 09:10:00,39195,3738,2.1992763215956224,17.14285714285714,-13.25,-3.3000000000029104,0.5,0.3333333333333333,0.16666666666666666,-0.506415870235688,-0.5722896150743506
2024-10-17 14:55:00,38990,4293,2.029163614019332,49.48453608247423,0.5,-0.7999999999956344,0.15789473684210525,0.21052631578947367,0.631578947368421,-0.06087597321456917,-0.025128333991464302
2024-10-21 22:30:00,39135,4299,3.760167934925217,29.824561403508767,-5.25,-0.4000000000014552,0.0,0.16666666666666666,0.8333333333333334,-0.19255046479896842,-0.1609771902209456
2024-10-21 22:35:00,39160,1875,1.551510136532892,36.666666666666664,-4.0,-0.09999999999854481,0.125,0.125,0.75,-0.11860278270184876,-0.09694372161844766
2024-10-23 21:40:00,38245,2146,2.2523089840470196,33.92857142857143,-3.5,-4.5,0.45454545454545453,0.36363636363636365,0.18181818181818182,-0.17097140470627714,-0.2006685472275671
2024-10-24 17:50:00,38020,2878,2.171665723448406,33.89830508474576,-7.25,-5.5,0.13333333333333333,0.06666666666666667,0.8,-0.27671768239104777,-0.33266136960015125
2024-10-25 21:10:00,38095,1009,1.5390482001220256,50.0,-1.0,-2.099999999998545,0.25,0.25,0.5,-0.07606756898541622,-0.09598338386009875
2024-10-28 02:40:00,37980,2396,2.757350825709189,5.660377358490564,-8.0,-1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,-0.4580032630275399,-0.3954808186557912
2024-10-30 14:50:00,39260,4609,2.9056865464632455,36.170212765957444,-5.75,-1.1000000000058208,0.14285714285714285,0.42857142857142855,0.42857142857142855,-0.17163562392727982,-0.2609068991710317
2024-10-30 22:30:00,38940,5882,4.715975145319703,15.254237288135585,-9.5,-3.6999999999970896,0.10714285714285714,0.07142857142857142,0.8214285714285714,-0.4136643500610604,-0.44739869615236794
2024-11-01 14:50:00,38010,5203,1.9947094003987118,11.538461538461533,-9.5,-5.5,0.21428571428571427,0.5,0.2857142857142857,-0.3741538945423284,-0.4509954900450919
2024-11-01 23:45:00,38275,4288,1.6694243834069804,20.0,-23.75,-7.599999999998545,0.1,0.15,0.75,-0.7094958299285303,-0.9920198662648594
2024-11-06 09:00:00,38760,12580,7.858325264703127,23.611111111111114,-13.0,-6.299999999995634,0.0,0.5652173913043478,0.43478260869565216,-0.41749630676344296,-0.5562283204367802
2024-11-06 09:05:00,38730,5367,2.8862597472438827,20.77922077922078,-12.75,-7.200000000004366,0.5,0.13636363636363635,0.36363636363636365,-0.46196647369874944,-0.6148382328789559
2024-11-07 23:50:00,39500,8883,2.892401869006724,25.157232704402517,-21.5,-10.099999999998545,0.14814814814814814,0.07407407407407407,0.7777777777777778,-0.9118617281473007,-1.0548306534639562
2024-11-11 19:45:00,38970,3404,1.9726471951784887,16.666666666666657,-15.0,-11.299999999995634,0.0,0.3333333333333333,0.6666666666666666,-0.49408250028725176,-0.9022296362600768
2024-11-12 06:00:00,39610,1018,4.073629451780712,27.77777777777777,-2.75,-2.1999999999970896,,,,-0.17075060959858002,-0.16584416697332793
