datetime,open,high,low,close,volume
2026-03-09 02:00:00,54170.0,54240.0,54110.0,54195.0,3691
2026-03-09 02:05:00,54195.0,54200.0,54060.0,54080.0,2852
2026-03-09 02:10:00,54080.0,54125.0,54060.0,54095.0,1917
2026-03-09 02:15:00,54095.0,54125.0,54050.0,54120.0,1459
2026-03-09 02:20:00,54125.0,54185.0,54085.0,54100.0,1835
2026-03-09 02:25:00,54090.0,54110.0,53975.0,53990.0,2490
2026-03-09 02:30:00,53990.0,54060.0,53985.0,54050.0,1426
2026-03-09 02:35:00,54055.0,54055.0,53910.0,53935.0,2420
2026-03-09 02:40:00,53940.0,53955.0,53815.0,53885.0,2730
2026-03-09 02:45:00,53885.0,53975.0,53885.0,53970.0,1805
2026-03-09 02:50:00,53970.0,54030.0,53950.0,53965.0,1972
2026-03-09 02:55:00,53965.0,54035.0,53940.0,53970.0,1730
2026-03-09 03:00:00,53970.0,54155.0,53960.0,54045.0,2723
2026-03-09 03:05:00,54055.0,54170.0,54035.0,54160.0,2056
2026-03-09 03:10:00,54155.0,54370.0,54135.0,54360.0,3899
2026-03-09 03:15:00,54360.0,54470.0,54320.0,54435.0,3606
2026-03-09 03:20:00,54430.0,54455.0,54320.0,54355.0,3357
2026-03-09 03:25:00,54355.0,54360.0,54210.0,54240.0,2622
2026-03-09 03:30:00,54240.0,54335.0,54225.0,54305.0,2729
2026-03-09 03:35:00,54305.0,54305.0,54190.0,54225.0,2028
2026-03-09 03:40:00,54225.0,54320.0,54205.0,54295.0,1645
2026-03-09 03:45:00,54300.0,54315.0,54260.0,54310.0,1716
2026-03-09 03:50:00,54310.0,54310.0,54175.0,54205.0,2038
2026-03-09 03:55:00,54200.0,54260.0,54160.0,54225.0,1336
2026-03-09 04:00:00,54230.0,54285.0,54225.0,54240.0,1002
2026-03-09 04:05:00,54230.0,54315.0,54225.0,54275.0,1256
2026-03-09 04:10:00,54270.0,54375.0,54270.0,54360.0,1218
2026-03-09 04:15:00,54355.0,54360.0,54275.0,54335.0,1260
2026-03-09 04:20:00,54330.0,54345.0,54220.0,54220.0,2204
2026-03-09 04:25:00,54225.0,54360.0,54195.0,54355.0,1294
2026-03-09 04:30:00,54345.0,54420.0,54335.0,54395.0,1557
2026-03-09 04:35:00,54390.0,54395.0,54295.0,54320.0,1389
2026-03-09 04:40:00,54320.0,54375.0,54295.0,54295.0,1145
2026-03-09 04:45:00,54290.0,54320.0,54250.0,54320.0,1346
2026-03-09 04:50:00,54320.0,54350.0,54275.0,54330.0,1476
2026-03-09 04:55:00,54335.0,54350.0,54315.0,54335.0,853
2026-03-09 05:00:00,54335.0,54440.0,54335.0,54430.0,1540
2026-03-09 05:05:00,54435.0,54450.0,54370.0,54375.0,966
2026-03-09 05:10:00,54380.0,54390.0,54200.0,54300.0,4216
2026-03-09 05:15:00,54300.0,54340.0,54265.0,54265.0,1661
2026-03-09 05:20:00,54265.0,54270.0,54165.0,54170.0,2182
2026-03-09 05:25:00,54170.0,54175.0,54040.0,54050.0,3749
2026-03-09 05:30:00,54050.0,54085.0,53955.0,53955.0,2228
2026-03-09 05:35:00,53960.0,53995.0,53875.0,53985.0,3466
2026-03-09 05:40:00,53985.0,54120.0,53940.0,54050.0,3220
2026-03-09 05:45:00,54050.0,54115.0,54040.0,54110.0,1884
2026-03-09 05:50:00,54120.0,54130.0,53990.0,54020.0,1478
2026-03-09 05:55:00,54045.0,54045.0,54045.0,54045.0,1
2026-03-09 06:00:00,54000.0,54000.0,54000.0,54000.0,1170
2026-03-09 08:45:00,51800.0,52115.0,51525.0,52030.0,12285
2026-03-09 08:50:00,52035.0,52175.0,51730.0,51855.0,7222
2026-03-09 08:55:00,51845.0,52255.0,51750.0,52250.0,7719
2026-03-09 09:00:00,52245.0,52380.0,51925.0,52140.0,9030
2026-03-09 09:05:00,52140.0,52425.0,52140.0,52315.0,8423
2026-03-09 09:10:00,52310.0,52450.0,52130.0,52410.0,10154
2026-03-09 09:15:00,52410.0,52520.0,52075.0,52155.0,14928
2026-03-09 09:20:00,52150.0,52410.0,52045.0,52115.0,10049
2026-03-09 09:25:00,52115.0,52240.0,51960.0,52240.0,9617
2026-03-09 09:30:00,52240.0,52565.0,52040.0,52560.0,12884
2026-03-09 09:35:00,52560.0,52685.0,52365.0,52365.0,11783
2026-03-09 09:40:00,52365.0,52370.0,52190.0,52270.0,7818
2026-03-09 09:45:00,52270.0,52380.0,52125.0,52210.0,8782
2026-03-09 09:50:00,52215.0,52335.0,52040.0,52065.0,7529
2026-03-09 09:55:00,52070.0,52090.0,51945.0,52085.0,9024
2026-03-09 10:00:00,52085.0,52215.0,51880.0,51885.0,12383
2026-03-09 10:05:00,51890.0,52095.0,51805.0,51895.0,9226
2026-03-09 10:10:00,51900.0,52025.0,51780.0,52025.0,8691
2026-03-09 10:15:00,52020.0,52085.0,51875.0,51880.0,9215
2026-03-09 10:20:00,51880.0,51985.0,51785.0,51960.0,8803
2026-03-09 10:25:00,51955.0,52040.0,51700.0,51715.0,8035
2026-03-09 10:30:00,51710.0,51925.0,51675.0,51865.0,8164
2026-03-09 10:35:00,51870.0,51920.0,51635.0,51640.0,6238
2026-03-09 10:40:00,51640.0,51720.0,51585.0,51645.0,6695
2026-03-09 10:45:00,51640.0,51725.0,51580.0,51695.0,6704
2026-03-09 10:50:00,51695.0,51725.0,51460.0,51475.0,8052
2026-03-09 10:55:00,51475.0,51615.0,51425.0,51445.0,7919
2026-03-09 11:00:00,51445.0,51630.0,51415.0,51450.0,7464
2026-03-09 11:05:00,51435.0,51825.0,51395.0,51705.0,10248
2026-03-09 11:10:00,51710.0,51845.0,51630.0,51670.0,7594
2026-03-09 11:15:00,51675.0,51675.0,51455.0,51530.0,7778
2026-03-09 11:20:00,51530.0,51685.0,51495.0,51650.0,4925
2026-03-09 11:25:00,51650.0,51780.0,51605.0,51735.0,5486
2026-03-09 11:30:00,51735.0,51760.0,51595.0,51655.0,4952
2026-03-09 11:35:00,51655.0,51840.0,51610.0,51830.0,4353
2026-03-09 11:40:00,51840.0,51950.0,51830.0,51935.0,5423
2026-03-09 11:45:00,51940.0,51980.0,51865.0,51935.0,3891
2026-03-09 11:50:00,51930.0,51995.0,51880.0,51980.0,2661
2026-03-09 11:55:00,51990.0,52085.0,51975.0,51990.0,5221
2026-03-09 12:00:00,51995.0,52110.0,51930.0,51945.0,5623
2026-03-09 12:05:00,51940.0,52025.0,51930.0,51960.0,2473
2026-03-09 12:10:00,51955.0,51995.0,51920.0,51975.0,2637
2026-03-09 12:15:00,51975.0,52040.0,51935.0,51950.0,2401
2026-03-09 12:20:00,51960.0,52085.0,51935.0,51985.0,3911
2026-03-09 12:25:00,51980.0,52010.0,51940.0,51975.0,2378
2026-03-09 12:30:00,51970.0,52220.0,51900.0,52205.0,9575
2026-03-09 12:35:00,52200.0,52245.0,51965.0,51970.0,8741
2026-03-09 12:40:00,51970.0,51980.0,51760.0,51785.0,7819
2026-03-09 12:45:00,51775.0,51910.0,51740.0,51760.0,5873
2026-03-09 12:50:00,51760.0,51865.0,51730.0,51745.0,4802
2026-03-09 12:55:00,51735.0,51855.0,51710.0,51805.0,4510
2026-03-09 13:00:00,51805.0,51980.0,51795.0,51945.0,7594
2026-03-09 13:05:00,51955.0,52150.0,51920.0,52005.0,6995
2026-03-09 13:10:00,52005.0,52065.0,51880.0,51895.0,4407
2026-03-09 13:15:00,51890.0,51895.0,51790.0,51825.0,5553
2026-03-09 13:20:00,51825.0,51920.0,51810.0,51920.0,4500
2026-03-09 13:25:00,51920.0,52040.0,51905.0,51980.0,5089
2026-03-09 13:30:00,51980.0,51990.0,51840.0,51845.0,3285
2026-03-09 13:35:00,51860.0,51895.0,51830.0,51850.0,2577
2026-03-09 13:40:00,51850.0,51885.0,51775.0,51810.0,3187
2026-03-09 13:45:00,51820.0,51830.0,51730.0,51750.0,2982
2026-03-09 13:50:00,51745.0,51755.0,51675.0,51710.0,3155
2026-03-09 13:55:00,51710.0,51805.0,51685.0,51730.0,4179
2026-03-09 14:00:00,51735.0,51895.0,51640.0,51890.0,6932
2026-03-09 14:05:00,51890.0,52070.0,51890.0,52015.0,8532
2026-03-09 14:10:00,52015.0,52090.0,51900.0,52045.0,6509
2026-03-09 14:15:00,52040.0,52040.0,51890.0,51890.0,5090
2026-03-09 14:20:00,51895.0,52370.0,51835.0,52330.0,17018
2026-03-09 14:25:00,52335.0,52445.0,52215.0,52425.0,10640
2026-03-09 14:30:00,52430.0,52510.0,52300.0,52480.0,12599
2026-03-09 14:35:00,52475.0,52585.0,52330.0,52365.0,8939
2026-03-09 14:40:00,52370.0,52575.0,52245.0,52500.0,8001
2026-03-09 14:45:00,52500.0,52605.0,52350.0,52565.0,7235
2026-03-09 14:50:00,52565.0,52695.0,52530.0,52625.0,8581
2026-03-09 14:55:00,52625.0,52745.0,52560.0,52740.0,6823
2026-03-09 15:00:00,52750.0,52795.0,52645.0,52725.0,7664
2026-03-09 15:05:00,52720.0,52835.0,52690.0,52830.0,6900
2026-03-09 15:10:00,52825.0,52900.0,52770.0,52800.0,6706
2026-03-09 15:15:00,52795.0,52900.0,52730.0,52835.0,5401
2026-03-09 15:20:00,52830.0,52945.0,52755.0,52915.0,5184
2026-03-09 15:25:00,52910.0,52935.0,52670.0,52700.0,7395
2026-03-09 15:30:00,52705.0,52845.0,52585.0,52700.0,9472
2026-03-09 15:35:00,52695.0,52730.0,52430.0,52460.0,7157
2026-03-09 15:40:00,52475.0,52480.0,52475.0,52480.0,3
2026-03-09 15:45:00,52585.0,52585.0,52585.0,52585.0,1734
2026-03-09 17:00:00,55635.0,55640.0,55405.0,55455.0,7703
2026-03-09 17:05:00,55450.0,55485.0,55325.0,55355.0,6147
2026-03-09 17:10:00,55355.0,55485.0,55340.0,55430.0,5147
2026-03-09 17:15:00,55425.0,55560.0,55405.0,55525.0,5090
2026-03-09 17:20:00,55525.0,55555.0,55415.0,55430.0,3517
2026-03-09 17:25:00,55430.0,55435.0,55310.0,55350.0,5212
2026-03-09 17:30:00,55360.0,55535.0,55335.0,55500.0,5302
2026-03-09 17:35:00,55510.0,55595.0,55430.0,55580.0,4575
2026-03-09 17:40:00,55580.0,55630.0,55525.0,55625.0,3883
2026-03-09 17:45:00,55625.0,55710.0,55600.0,55670.0,3885
2026-03-09 17:50:00,55665.0,55790.0,55655.0,55770.0,4304
2026-03-09 17:55:00,55770.0,55785.0,55650.0,55675.0,3946
2026-03-09 18:00:00,55680.0,55695.0,55510.0,55515.0,5497
2026-03-09 18:05:00,55520.0,55575.0,55400.0,55410.0,8170
2026-03-09 18:10:00,55410.0,55460.0,55360.0,55400.0,5635
2026-03-09 18:15:00,55395.0,55400.0,55240.0,55275.0,9147
2026-03-09 18:20:00,55280.0,55285.0,55215.0,55255.0,6564
2026-03-09 18:25:00,55255.0,55300.0,55135.0,55140.0,8512
2026-03-09 18:30:00,55145.0,55250.0,55120.0,55125.0,6960
2026-03-09 18:35:00,55125.0,55135.0,55040.0,55075.0,7633
2026-03-09 18:40:00,55080.0,55090.0,55015.0,55070.0,5777
2026-03-09 18:45:00,55070.0,55120.0,54930.0,54975.0,8296
2026-03-09 18:50:00,54975.0,55035.0,54900.0,55000.0,7085
2026-03-09 18:55:00,55000.0,55075.0,54970.0,55045.0,5253
2026-03-09 19:00:00,55045.0,55190.0,55035.0,55165.0,8173
2026-03-09 19:05:00,55170.0,55225.0,55140.0,55225.0,4593
2026-03-09 19:10:00,55220.0,55290.0,55155.0,55180.0,5468
