pattern,signal_dt,entry_dt,exit_dt,entry_price,pnl_pt,pnl_yen,result,signal_hour,signal_weekday,signal_month,signal_year
B,2024-05-13 18:35:00,2024-05-13 18:40:00,2024-05-13 20:20:00,38425.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-13 21:20:00,2024-05-13 21:25:00,2024-05-13 22:00:00,38395.0,-62.2,-622.0,SL,21,0,5,2024
B,2024-05-13 21:25:00,2024-05-13 21:30:00,2024-05-13 21:55:00,38405.0,-62.2,-622.0,SL,21,0,5,2024
B,2024-05-13 21:30:00,2024-05-13 21:35:00,2024-05-13 22:00:00,38390.0,-62.2,-622.0,SL,21,0,5,2024
B,2024-05-13 21:35:00,2024-05-13 21:40:00,2024-05-13 22:40:00,38365.0,-62.2,-622.0,SL,21,0,5,2024
B,2024-05-16 18:30:00,2024-05-16 18:35:00,2024-05-16 23:50:00,38325.0,167.8,1678.0,SESSION,18,3,5,2024
B,2024-05-16 18:35:00,2024-05-16 18:40:00,2024-05-16 21:05:00,38340.0,-62.2,-622.0,SL,18,3,5,2024
B,2024-05-16 18:40:00,2024-05-16 18:45:00,2024-05-16 21:05:00,38340.0,-62.2,-622.0,SL,18,3,5,2024
B,2024-05-16 18:45:00,2024-05-16 18:50:00,2024-05-16 21:05:00,38350.0,-62.2,-622.0,SL,18,3,5,2024
B,2024-05-16 18:50:00,2024-05-16 18:55:00,2024-05-16 21:05:00,38345.0,-62.2,-622.0,SL,18,3,5,2024
B,2024-05-16 18:55:00,2024-05-16 19:00:00,2024-05-16 21:05:00,38345.0,-62.2,-622.0,SL,19,3,5,2024
B,2024-05-16 19:00:00,2024-05-16 19:05:00,2024-05-16 20:00:00,38360.0,-62.2,-622.0,SL,19,3,5,2024
B,2024-05-16 19:05:00,2024-05-16 19:10:00,2024-05-16 21:05:00,38350.0,-62.2,-622.0,SL,19,3,5,2024
B,2024-05-16 19:10:00,2024-05-16 19:15:00,2024-05-16 21:05:00,38345.0,-62.2,-622.0,SL,19,3,5,2024
B,2024-05-16 19:15:00,2024-05-16 19:20:00,2024-05-16 21:05:00,38340.0,-62.2,-622.0,SL,19,3,5,2024
B,2024-05-16 20:30:00,2024-05-16 20:35:00,2024-05-16 21:05:00,38345.0,-62.2,-622.0,SL,20,3,5,2024
B,2024-05-16 20:35:00,2024-05-16 20:40:00,2024-05-16 21:05:00,38330.0,-62.2,-622.0,SL,20,3,5,2024
B,2024-05-16 20:40:00,2024-05-16 20:45:00,2024-05-16 23:50:00,38325.0,167.8,1678.0,SESSION,20,3,5,2024
B,2024-05-16 20:45:00,2024-05-16 20:50:00,2024-05-16 21:05:00,38335.0,-62.2,-622.0,SL,20,3,5,2024
B,2024-05-16 20:50:00,2024-05-16 20:55:00,2024-05-16 23:50:00,38325.0,167.8,1678.0,SESSION,20,3,5,2024
B,2024-05-16 21:40:00,2024-05-16 21:45:00,2024-05-16 22:35:00,38490.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-16 21:45:00,2024-05-16 21:50:00,2024-05-16 21:55:00,38535.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-16 21:50:00,2024-05-16 21:55:00,2024-05-16 21:55:00,38500.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-16 21:55:00,2024-05-16 22:00:00,2024-05-16 22:50:00,38460.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-16 22:00:00,2024-05-16 22:05:00,2024-05-16 22:45:00,38485.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-16 22:05:00,2024-05-16 22:10:00,2024-05-16 22:50:00,38480.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-16 22:10:00,2024-05-16 22:15:00,2024-05-16 22:30:00,38500.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-16 22:15:00,2024-05-16 22:20:00,2024-05-16 22:50:00,38475.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-16 23:50:00,2024-05-16 23:55:00,2024-05-17 00:00:00,38495.0,237.8,2378.0,TP,23,3,5,2024
B,2024-05-20 18:00:00,2024-05-20 18:05:00,2024-05-20 23:10:00,38725.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:05:00,2024-05-20 18:10:00,2024-05-20 23:10:00,38725.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:10:00,2024-05-20 18:15:00,2024-05-20 23:10:00,38725.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:15:00,2024-05-20 18:20:00,2024-05-20 23:50:00,38715.0,92.8,928.0,SESSION,18,0,5,2024
B,2024-05-20 18:20:00,2024-05-20 18:25:00,2024-05-20 23:10:00,38725.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:25:00,2024-05-20 18:30:00,2024-05-20 23:10:00,38740.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:30:00,2024-05-20 18:35:00,2024-05-20 23:10:00,38735.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:35:00,2024-05-20 18:40:00,2024-05-20 23:10:00,38740.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:40:00,2024-05-20 18:45:00,2024-05-20 23:10:00,38725.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-20 18:55:00,2024-05-20 19:00:00,2024-05-20 23:05:00,38750.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:00:00,2024-05-20 19:05:00,2024-05-20 23:00:00,38760.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:05:00,2024-05-20 19:10:00,2024-05-20 23:05:00,38755.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:10:00,2024-05-20 19:15:00,2024-05-20 23:10:00,38740.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:25:00,2024-05-20 19:30:00,2024-05-20 22:55:00,38765.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:30:00,2024-05-20 19:35:00,2024-05-20 22:55:00,38770.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:35:00,2024-05-20 19:40:00,2024-05-20 22:55:00,38780.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:40:00,2024-05-20 19:45:00,2024-05-20 22:55:00,38770.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:45:00,2024-05-20 19:50:00,2024-05-20 22:55:00,38765.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:50:00,2024-05-20 19:55:00,2024-05-20 22:55:00,38770.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-20 19:55:00,2024-05-20 20:00:00,2024-05-20 22:40:00,38785.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:00:00,2024-05-20 20:05:00,2024-05-20 22:40:00,38785.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:05:00,2024-05-20 20:10:00,2024-05-20 22:55:00,38780.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:10:00,2024-05-20 20:15:00,2024-05-20 22:55:00,38775.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:25:00,2024-05-20 20:30:00,2024-05-20 22:40:00,38800.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:30:00,2024-05-20 20:35:00,2024-05-20 22:40:00,38805.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:35:00,2024-05-20 20:40:00,2024-05-20 22:40:00,38790.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:40:00,2024-05-20 20:45:00,2024-05-20 22:40:00,38805.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 20:45:00,2024-05-20 20:50:00,2024-05-20 22:40:00,38795.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-20 22:05:00,2024-05-20 22:10:00,2024-05-20 22:40:00,38800.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-20 22:10:00,2024-05-20 22:15:00,2024-05-20 22:40:00,38805.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-20 22:15:00,2024-05-20 22:20:00,2024-05-20 22:40:00,38795.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-20 22:20:00,2024-05-20 22:25:00,2024-05-20 22:40:00,38790.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-20 23:35:00,2024-05-20 23:40:00,2024-05-20 23:50:00,38840.0,-32.2,-322.0,SESSION,23,0,5,2024
B,2024-05-20 23:40:00,2024-05-20 23:45:00,2024-05-20 23:50:00,38850.0,-42.2,-422.0,SESSION,23,0,5,2024
B,2024-05-20 23:45:00,2024-05-20 23:50:00,2024-05-20 23:50:00,38830.0,-22.2,-222.0,SESSION,23,0,5,2024
B,2024-05-20 23:50:00,2024-05-20 23:55:00,2024-05-21 00:00:00,38810.0,237.8,2378.0,TP,23,0,5,2024
B,2024-05-23 19:55:00,2024-05-23 20:00:00,2024-05-23 23:50:00,38485.0,132.8,1328.0,SESSION,20,3,5,2024
B,2024-05-23 20:00:00,2024-05-23 20:05:00,2024-05-23 23:50:00,38530.0,87.8,878.0,SESSION,20,3,5,2024
B,2024-05-23 20:05:00,2024-05-23 20:10:00,2024-05-23 23:50:00,38550.0,67.8,678.0,SESSION,20,3,5,2024
B,2024-05-23 20:10:00,2024-05-23 20:15:00,2024-05-23 23:50:00,38540.0,77.8,778.0,SESSION,20,3,5,2024
B,2024-05-23 20:15:00,2024-05-23 20:20:00,2024-05-23 23:50:00,38560.0,57.8,578.0,SESSION,20,3,5,2024
B,2024-05-23 20:20:00,2024-05-23 20:25:00,2024-05-23 23:50:00,38555.0,62.8,628.0,SESSION,20,3,5,2024
B,2024-05-23 20:25:00,2024-05-23 20:30:00,2024-05-23 23:50:00,38545.0,72.8,728.0,SESSION,20,3,5,2024
B,2024-05-23 20:30:00,2024-05-23 20:35:00,2024-05-23 23:50:00,38545.0,72.8,728.0,SESSION,20,3,5,2024
B,2024-05-23 20:35:00,2024-05-23 20:40:00,2024-05-23 23:50:00,38555.0,62.8,628.0,SESSION,20,3,5,2024
B,2024-05-23 20:40:00,2024-05-23 20:45:00,2024-05-23 23:50:00,38545.0,72.8,728.0,SESSION,20,3,5,2024
B,2024-05-23 20:45:00,2024-05-23 20:50:00,2024-05-23 23:50:00,38565.0,52.8,528.0,SESSION,20,3,5,2024
B,2024-05-23 20:50:00,2024-05-23 20:55:00,2024-05-23 23:50:00,38535.0,82.8,828.0,SESSION,20,3,5,2024
B,2024-05-23 21:45:00,2024-05-23 21:50:00,2024-05-23 23:50:00,38575.0,42.8,428.0,SESSION,21,3,5,2024
B,2024-05-23 21:50:00,2024-05-23 21:55:00,2024-05-23 23:30:00,38595.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-23 21:55:00,2024-05-23 22:00:00,2024-05-23 23:30:00,38595.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-23 22:00:00,2024-05-23 22:05:00,2024-05-23 23:30:00,38595.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-23 22:05:00,2024-05-23 22:10:00,2024-05-23 23:50:00,38575.0,42.8,428.0,SESSION,22,3,5,2024
B,2024-05-23 22:10:00,2024-05-23 22:15:00,2024-05-23 23:50:00,38580.0,37.8,378.0,SESSION,22,3,5,2024
B,2024-05-23 22:15:00,2024-05-23 22:20:00,2024-05-23 23:50:00,38585.0,32.8,328.0,SESSION,22,3,5,2024
B,2024-05-23 22:20:00,2024-05-23 22:25:00,2024-05-23 23:50:00,38580.0,37.8,378.0,SESSION,22,3,5,2024
B,2024-05-23 22:40:00,2024-05-23 22:45:00,2024-05-23 23:20:00,38610.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-23 22:45:00,2024-05-23 22:50:00,2024-05-23 23:20:00,38605.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-23 22:50:00,2024-05-23 22:55:00,2024-05-23 23:10:00,38630.0,-62.2,-622.0,SL,22,3,5,2024
B,2024-05-23 22:55:00,2024-05-23 23:00:00,2024-05-23 23:20:00,38610.0,-62.2,-622.0,SL,23,3,5,2024
B,2024-05-23 23:00:00,2024-05-23 23:05:00,2024-05-23 23:30:00,38600.0,-62.2,-622.0,SL,23,3,5,2024
B,2024-05-27 17:55:00,2024-05-27 18:00:00,2024-05-27 21:30:00,38680.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-27 18:00:00,2024-05-27 18:05:00,2024-05-27 23:50:00,38665.0,122.8,1228.0,SESSION,18,0,5,2024
B,2024-05-27 18:05:00,2024-05-27 18:10:00,2024-05-27 23:50:00,38675.0,112.8,1128.0,SESSION,18,0,5,2024
B,2024-05-27 18:10:00,2024-05-27 18:15:00,2024-05-27 21:30:00,38680.0,-62.2,-622.0,SL,18,0,5,2024
B,2024-05-27 18:15:00,2024-05-27 18:20:00,2024-05-27 23:50:00,38670.0,117.8,1178.0,SESSION,18,0,5,2024
B,2024-05-27 18:20:00,2024-05-27 18:25:00,2024-05-27 23:50:00,38660.0,127.8,1278.0,SESSION,18,0,5,2024
B,2024-05-27 19:05:00,2024-05-27 19:10:00,2024-05-27 21:30:00,38680.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-27 19:10:00,2024-05-27 19:15:00,2024-05-27 21:25:00,38685.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-27 19:15:00,2024-05-27 19:20:00,2024-05-27 23:50:00,38675.0,112.8,1128.0,SESSION,19,0,5,2024
B,2024-05-27 19:20:00,2024-05-27 19:25:00,2024-05-27 21:30:00,38680.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-27 19:25:00,2024-05-27 19:30:00,2024-05-27 23:50:00,38665.0,122.8,1228.0,SESSION,19,0,5,2024
B,2024-05-27 19:50:00,2024-05-27 19:55:00,2024-05-27 21:25:00,38685.0,-62.2,-622.0,SL,19,0,5,2024
B,2024-05-27 19:55:00,2024-05-27 20:00:00,2024-05-27 23:50:00,38675.0,112.8,1128.0,SESSION,20,0,5,2024
B,2024-05-27 20:10:00,2024-05-27 20:15:00,2024-05-27 21:25:00,38685.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-27 20:15:00,2024-05-27 20:20:00,2024-05-27 21:25:00,38685.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-27 20:30:00,2024-05-27 20:35:00,2024-05-27 21:30:00,38680.0,-62.2,-622.0,SL,20,0,5,2024
B,2024-05-27 21:40:00,2024-05-27 21:45:00,2024-05-27 22:50:00,38715.0,-62.2,-622.0,SL,21,0,5,2024
B,2024-05-27 21:45:00,2024-05-27 21:50:00,2024-05-27 23:50:00,38685.0,102.8,1028.0,SESSION,21,0,5,2024
B,2024-05-27 21:50:00,2024-05-27 21:55:00,2024-05-27 23:50:00,38670.0,117.8,1178.0,SESSION,21,0,5,2024
B,2024-05-27 22:05:00,2024-05-27 22:10:00,2024-05-27 23:50:00,38695.0,92.8,928.0,SESSION,22,0,5,2024
B,2024-05-27 22:10:00,2024-05-27 22:15:00,2024-05-27 23:50:00,38700.0,87.8,878.0,SESSION,22,0,5,2024
B,2024-05-27 22:15:00,2024-05-27 22:20:00,2024-05-27 23:50:00,38705.0,82.8,828.0,SESSION,22,0,5,2024
B,2024-05-27 22:20:00,2024-05-27 22:25:00,2024-05-27 23:50:00,38700.0,87.8,878.0,SESSION,22,0,5,2024
B,2024-05-27 22:25:00,2024-05-27 22:30:00,2024-05-27 22:50:00,38725.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-27 22:30:00,2024-05-27 22:35:00,2024-05-27 22:50:00,38725.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-27 22:35:00,2024-05-27 22:40:00,2024-05-27 22:50:00,38730.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-27 22:40:00,2024-05-27 22:45:00,2024-05-27 22:50:00,38745.0,-62.2,-622.0,SL,22,0,5,2024
B,2024-05-27 22:45:00,2024-05-27 22:50:00,2024-05-27 23:50:00,38710.0,77.8,778.0,SESSION,22,0,5,2024
B,2024-05-27 23:25:00,2024-05-27 23:30:00,2024-05-27 23:50:00,38775.0,12.8,128.0,SESSION,23,0,5,2024
B,2024-05-27 23:30:00,2024-05-27 23:35:00,2024-05-27 23:50:00,38775.0,12.8,128.0,SESSION,23,0,5,2024
B,2024-05-27 23:35:00,2024-05-27 23:40:00,2024-05-27 23:50:00,38750.0,37.8,378.0,SESSION,23,0,5,2024
B,2024-05-27 23:40:00,2024-05-27 23:45:00,2024-05-27 23:50:00,38730.0,57.8,578.0,SESSION,23,0,5,2024
B,2024-05-30 21:05:00,2024-05-30 21:10:00,2024-05-30 21:35:00,38485.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-30 21:10:00,2024-05-30 21:15:00,2024-05-30 21:30:00,38490.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-30 21:15:00,2024-05-30 21:20:00,2024-05-30 21:30:00,38490.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-30 21:20:00,2024-05-30 21:25:00,2024-05-30 21:35:00,38475.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-30 21:25:00,2024-05-30 21:30:00,2024-05-30 21:35:00,38460.0,-62.2,-622.0,SL,21,3,5,2024
B,2024-05-30 22:55:00,2024-05-30 23:00:00,2024-05-30 23:20:00,38360.0,-62.2,-622.0,SL,23,3,5,2024
B,2024-05-30 23:00:00,2024-05-30 23:05:00,2024-05-30 23:20:00,38360.0,-62.2,-622.0,SL,23,3,5,2024
B,2024-05-30 23:05:00,2024-05-30 23:10:00,2024-05-30 23:20:00,38340.0,-62.2,-622.0,SL,23,3,5,2024
B,2024-06-03 17:55:00,2024-06-03 18:00:00,2024-06-03 18:05:00,38470.0,-62.2,-622.0,SL,18,0,6,2024
B,2024-06-03 18:55:00,2024-06-03 19:00:00,2024-06-03 19:50:00,38460.0,-62.2,-622.0,SL,19,0,6,2024
B,2024-06-03 19:00:00,2024-06-03 19:05:00,2024-06-03 19:15:00,38470.0,-62.2,-622.0,SL,19,0,6,2024
B,2024-06-03 19:05:00,2024-06-03 19:10:00,2024-06-03 21:40:00,38450.0,237.8,2378.0,TP,19,0,6,2024
B,2024-06-03 19:10:00,2024-06-03 19:15:00,2024-06-03 21:35:00,38435.0,237.8,2378.0,TP,19,0,6,2024
B,2024-06-03 19:45:00,2024-06-03 19:50:00,2024-06-03 21:35:00,38435.0,237.8,2378.0,TP,19,0,6,2024
B,2024-06-03 20:05:00,2024-06-03 20:10:00,2024-06-03 21:35:00,38445.0,237.8,2378.0,TP,20,0,6,2024
B,2024-06-03 20:10:00,2024-06-03 20:15:00,2024-06-03 23:15:00,38460.0,-62.2,-622.0,SL,20,0,6,2024
B,2024-06-03 20:15:00,2024-06-03 20:20:00,2024-06-03 21:35:00,38440.0,237.8,2378.0,TP,20,0,6,2024
B,2024-06-03 20:40:00,2024-06-03 20:45:00,2024-06-03 21:35:00,38440.0,237.8,2378.0,TP,20,0,6,2024
B,2024-06-03 20:55:00,2024-06-03 21:00:00,2024-06-03 23:10:00,38485.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:00:00,2024-06-03 21:05:00,2024-06-03 23:10:00,38485.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:05:00,2024-06-03 21:10:00,2024-06-03 23:10:00,38495.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:10:00,2024-06-03 21:15:00,2024-06-03 23:10:00,38500.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:15:00,2024-06-03 21:20:00,2024-06-03 23:10:00,38490.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:20:00,2024-06-03 21:25:00,2024-06-03 23:10:00,38500.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:25:00,2024-06-03 21:30:00,2024-06-03 23:00:00,38520.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:30:00,2024-06-03 21:35:00,2024-06-03 22:30:00,38620.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:35:00,2024-06-03 21:40:00,2024-06-03 22:15:00,38675.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:40:00,2024-06-03 21:45:00,2024-06-03 22:15:00,38665.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:45:00,2024-06-03 21:50:00,2024-06-03 22:15:00,38660.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:50:00,2024-06-03 21:55:00,2024-06-03 22:15:00,38660.0,-62.2,-622.0,SL,21,0,6,2024
B,2024-06-03 21:55:00,2024-06-03 22:00:00,2024-06-03 22:15:00,38660.0,-62.2,-622.0,SL,22,0,6,2024
B,2024-06-03 22:00:00,2024-06-03 22:05:00,2024-06-03 22:25:00,38655.0,-62.2,-622.0,SL,22,0,6,2024
B,2024-06-03 22:05:00,2024-06-03 22:10:00,2024-06-03 22:15:00,38660.0,-62.2,-622.0,SL,22,0,6,2024
B,2024-06-03 22:10:00,2024-06-03 22:15:00,2024-06-03 22:15:00,38660.0,-62.2,-622.0,SL,22,0,6,2024
B,2024-06-03 22:15:00,2024-06-03 22:20:00,2024-06-03 22:30:00,38615.0,-62.2,-622.0,SL,22,0,6,2024
B,2024-06-06 17:55:00,2024-06-06 18:00:00,2024-06-06 20:00:00,38510.0,-62.2,-622.0,SL,18,3,6,2024
B,2024-06-06 18:00:00,2024-06-06 18:05:00,2024-06-06 20:00:00,38515.0,-62.2,-622.0,SL,18,3,6,2024
B,2024-06-06 18:05:00,2024-06-06 18:10:00,2024-06-06 20:00:00,38520.0,-62.2,-622.0,SL,18,3,6,2024
B,2024-06-06 18:10:00,2024-06-06 18:15:00,2024-06-06 23:20:00,38505.0,237.8,2378.0,TP,18,3,6,2024
B,2024-06-06 19:10:00,2024-06-06 19:15:00,2024-06-06 19:55:00,38540.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:15:00,2024-06-06 19:20:00,2024-06-06 20:00:00,38520.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:20:00,2024-06-06 19:25:00,2024-06-06 20:00:00,38520.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:25:00,2024-06-06 19:30:00,2024-06-06 20:00:00,38525.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:30:00,2024-06-06 19:35:00,2024-06-06 20:00:00,38530.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:35:00,2024-06-06 19:40:00,2024-06-06 20:00:00,38525.0,-62.2,-622.0,SL,19,3,6,2024
B,2024-06-06 19:40:00,2024-06-06 19:45:00,2024-06-06 23:20:00,38505.0,237.8,2378.0,TP,19,3,6,2024
B,2024-06-06 20:35:00,2024-06-06 20:40:00,2024-06-06 23:50:00,38535.0,197.8,1978.0,SESSION,20,3,6,2024
B,2024-06-06 20:40:00,2024-06-06 20:45:00,2024-06-06 23:30:00,38530.0,237.8,2378.0,TP,20,3,6,2024
B,2024-06-06 20:45:00,2024-06-06 20:50:00,2024-06-06 23:50:00,38540.0,192.8,1928.0,SESSION,20,3,6,2024
B,2024-06-06 20:50:00,2024-06-06 20:55:00,2024-06-06 23:50:00,38550.0,182.8,1828.0,SESSION,20,3,6,2024
B,2024-06-06 20:55:00,2024-06-06 21:00:00,2024-06-06 23:50:00,38550.0,182.8,1828.0,SESSION,21,3,6,2024
B,2024-06-06 21:00:00,2024-06-06 21:05:00,2024-06-06 23:50:00,38560.0,172.8,1728.0,SESSION,21,3,6,2024
B,2024-06-06 21:05:00,2024-06-06 21:10:00,2024-06-06 23:50:00,38560.0,172.8,1728.0,SESSION,21,3,6,2024
B,2024-06-06 21:10:00,2024-06-06 21:15:00,2024-06-06 23:50:00,38550.0,182.8,1828.0,SESSION,21,3,6,2024
B,2024-06-06 21:15:00,2024-06-06 21:20:00,2024-06-06 23:50:00,38540.0,192.8,1928.0,SESSION,21,3,6,2024
B,2024-06-06 21:30:00,2024-06-06 21:35:00,2024-06-06 23:50:00,38555.0,177.8,1778.0,SESSION,21,3,6,2024
B,2024-06-06 21:45:00,2024-06-06 21:50:00,2024-06-06 23:50:00,38645.0,87.8,878.0,SESSION,21,3,6,2024
B,2024-06-06 21:50:00,2024-06-06 21:55:00,2024-06-06 23:50:00,38645.0,87.8,878.0,SESSION,21,3,6,2024
